MSOA Code,MSOA Name,Age - All Ages,Age - 0-15,Age - 16-29,Age - 30-44,Age - 45-64,Age - 65+,Age - Working-age,Households - All Households,Composition - Couple hh with dependent children,Composition - Couple hh without dependent children,Composition - Lone parent hh,Composition - One person hh,Composition - Other hh Types,White,Mixed/multiple ethnic groups,Asian/Asian British,Black/African/Caribbean/Black British,Other ethnic group,BAME,Country of Birth - United Kingdom,Country of Birth - Not United Kingdom,Language - 1+ English as a main language,Language - None have English as main language,Tenure - Owned outright,Tenure - Owned with a mortgage or loan,Tenure - Social rented,Tenure - Private rented,Household spaces with at least one usual resident,Household spaces with no usual residents,Detached,Semi-detached,Terraced (including end-terrace),"Flat, maisonette or apartment",Population Density - Persons per hectare (2012),Median - 2005,Median - 2006,Median - 2007,Median - 2008,Median - 2009,Median - 2010,Median - 2011,Median - 2012,Median - 2013 (p),Sales - 2005,Sales - 2006,Sales - 2007,Sales - 2008,Sales - 2009,Sales - 2010,Sales - 2011,Sales - 2011.1,Sales - 2013(p),Qualifications - No,Qualifications - Level 1,Qualifications - Level 2,Qualifications - Apprenticeship,Qualifications - Level 3,Qualifications - Level 4 and above,Qualifications - Other,Qualifications - Schoolchildren and full-time students: Age 18 and over,Economic Activity - Economically active: Total,Economic Activity - Economically active: Unemployed,Economic Activity - Economically inactive: Total,Economic Activity - Unemployment Rate,Adults in Employment - No adults in employment in hh: With dependent children,Total Mean hh Income,Total Median hh Income,Vehicles - No cars or vans in hh,Vehicles - 1 car or van in hh,Vehicles - 2 cars or vans in hh,Vehicles - 3 cars or vans in hh,Vehicles - 4 or more cars or vans in hh,Vehicles - Sum of all cars or vans in the area,Vehicles - Cars per hh,Borough,Subregion
E02006793,Enfield 037,8908.0,2382.0,1997.0,2096.0,1717.0,716.0,5810.0,3356.0,609.0,402.0,825.0,993.0,527.0,3662.0,590.0,1106.0,2834.0,716.0,5246.0,4574.0,4334.0,2286.0,1070.0,371.0,652.0,1466.0,790.0,3356.0,46.0,157.0,402.0,860.0,1982.0,93.00776914539401,164500.0,158500.0,155500.0,161250.0,137000.0,171000.0,148000.0,180500.0,212500.0,94.0,117.0,124.0,66.0,25.0,45.0,40.0,36.0,40.0,1998.0,932.0,866.0,53.0,543.0,1306.0,828.0,552.0,3816.0,499.0,2404.0,13.076519916142557,508.0,24769.75214594488,19714.331896514926,1687.0,1317.0,271.0,67.0,14.0,2127.0,0.6337902264600715,Enfield,Outer East and North East
E02000313,Greenwich 001,6566.0,1792.0,1247.0,1709.0,1412.0,406.0,4368.0,2575.0,488.0,326.0,485.0,898.0,378.0,3235.0,294.0,271.0,2675.0,91.0,3331.0,4146.0,2420.0,2236.0,339.0,168.0,416.0,1621.0,314.0,2575.0,25.0,87.0,222.0,745.0,1545.0,92.49931563098822,165000.0,165000.0,175000.0,180000.0,139000.0,176000.0,154500.0,164995.0,159000.0,62.0,55.0,84.0,40.0,14.0,12.0,10.0,19.0,14.0,1121.0,724.0,685.0,76.0,438.0,1248.0,482.0,384.0,3221.0,376.0,1413.0,11.67339335610059,268.0,31525.223983893222,24276.216319557232,1281.0,1031.0,233.0,22.0,8.0,1595.0,0.6194174757281553,Greenwich,Outer East and North East
E02000314,Greenwich 002,13164.0,3860.0,2843.0,4020.0,1915.0,526.0,8778.0,4382.0,1109.0,575.0,872.0,1074.0,752.0,5125.0,759.0,1268.0,5767.0,245.0,8039.0,7333.0,5831.0,3635.0,747.0,271.0,1418.0,1025.0,1447.0,4382.0,52.0,307.0,805.0,1646.0,1676.0,43.42167163242904,198000.0,202920.0,182995.0,181000.0,157000.0,171000.0,157000.0,161500.0,158000.0,499.0,537.0,285.0,125.0,41.0,41.0,49.0,56.0,83.0,1506.0,1177.0,1298.0,127.0,835.0,3310.0,1051.0,818.0,6411.0,653.0,2639.0,10.185618468257681,500.0,38367.11540720455,29540.8822913363,1646.0,2100.0,556.0,63.0,17.0,3471.0,0.7921040620721131,Greenwich,Outer East and North East
E02000315,Greenwich 003,9080.0,2555.0,1691.0,2160.0,1778.0,896.0,5629.0,3440.0,660.0,441.0,729.0,1061.0,549.0,4747.0,400.0,626.0,3161.0,146.0,4333.0,6102.0,2978.0,3102.0,338.0,494.0,797.0,1604.0,487.0,3440.0,50.0,109.0,380.0,1516.0,1462.0,76.98046776762511,165000.0,171000.0,176000.0,187500.0,163250.0,174560.0,164000.0,162500.0,175000.0,86.0,119.0,141.0,62.0,30.0,29.0,46.0,45.0,43.0,1821.0,947.0,961.0,126.0,608.0,1503.0,559.0,532.0,4068.0,500.0,1939.0,12.291052114060964,415.0,30772.8585337647,23697.289742304296,1645.0,1412.0,314.0,55.0,14.0,2270.0,0.6598837209302325,Greenwich,Outer East and North East
E02000316,Greenwich 004,10750.0,2207.0,2971.0,3515.0,1495.0,562.0,7981.0,4944.0,644.0,839.0,630.0,2016.0,815.0,5710.0,631.0,1526.0,2595.0,288.0,5040.0,6261.0,4489.0,4106.0,838.0,202.0,711.0,2013.0,1630.0,4944.0,132.0,42.0,165.0,585.0,4282.0,59.05858628741244,238554.0,258500.0,250000.0,250000.0,250000.0,250000.0,224000.0,207500.0,294500.0,421.0,358.0,352.0,113.0,116.0,113.0,125.0,227.0,181.0,1374.0,841.0,979.0,101.0,858.0,3525.0,865.0,908.0,6363.0,555.0,1912.0,8.722300801508723,347.0,37777.004686554836,29086.80670925362,2900.0,1765.0,236.0,31.0,12.0,2386.0,0.48260517799352753,Greenwich,Outer East and North East
E02000317,Greenwich 005,8370.0,2311.0,1740.0,2040.0,1651.0,628.0,5431.0,3200.0,567.0,414.0,698.0,1007.0,514.0,4042.0,501.0,1079.0,2621.0,127.0,4328.0,5320.0,3050.0,2684.0,516.0,220.0,414.0,2063.0,424.0,3200.0,85.0,79.0,235.0,750.0,2217.0,130.92830882352942,194250.0,175000.0,208500.0,174500.0,207500.0,164000.0,190000.0,152400.0,192500.0,130.0,64.0,60.0,35.0,24.0,20.0,25.0,39.0,54.0,1530.0,792.0,895.0,75.0,592.0,1613.0,562.0,636.0,3764.0,536.0,2019.0,14.240170031880977,450.0,30018.23861490098,23116.628407204393,1742.0,1137.0,272.0,31.0,18.0,1876.0,0.58625,Greenwich,Outer East and North East
E02000318,Greenwich 006,9842.0,2230.0,2371.0,2459.0,1989.0,793.0,6819.0,3283.0,574.0,473.0,504.0,882.0,850.0,3447.0,464.0,3455.0,2280.0,196.0,6395.0,4901.0,4941.0,2530.0,753.0,493.0,937.0,843.0,951.0,3283.0,89.0,226.0,542.0,1772.0,832.0,92.25199131064446,167750.0,173000.0,188000.0,195000.0,175000.0,185000.0,174500.0,171000.0,201000.0,144.0,169.0,175.0,96.0,58.0,59.0,52.0,71.0,62.0,1626.0,1024.0,1004.0,100.0,790.0,1963.0,1105.0,1062.0,5056.0,557.0,2212.0,11.016613924050633,252.0,32693.914779943785,25175.494937825777,1592.0,1311.0,328.0,44.0,8.0,2149.0,0.6545842217484008,Greenwich,Outer East and North East
E02000319,Greenwich 007,10971.0,2425.0,2688.0,3179.0,1994.0,685.0,7861.0,3866.0,677.0,615.0,593.0,1126.0,855.0,4561.0,563.0,2547.0,2997.0,303.0,6410.0,6062.0,4909.0,3170.0,696.0,453.0,917.0,1210.0,1142.0,3866.0,86.0,141.0,386.0,1562.0,1861.0,121.31590319792566,177750.0,170250.0,192000.0,197500.0,153000.0,185500.0,175000.0,190000.0,188000.0,248.0,176.0,183.0,79.0,47.0,59.0,84.0,77.0,85.0,1604.0,1058.0,1087.0,121.0,925.0,2646.0,1105.0,887.0,5881.0,693.0,2337.0,11.783710253358272,307.0,35079.259279816695,27010.958443818312,1824.0,1595.0,373.0,59.0,15.0,2590.0,0.6699430936368339,Greenwich,Outer East and North East
E02000320,Greenwich 008,6624.0,1662.0,1294.0,1545.0,1517.0,606.0,4356.0,2524.0,512.0,446.0,448.0,717.0,401.0,3687.0,378.0,790.0,1637.0,132.0,2937.0,4579.0,2045.0,2245.0,279.0,497.0,859.0,717.0,419.0,2524.0,39.0,76.0,257.0,1423.0,806.0,46.636986301369866,165500.0,178000.0,190000.0,200000.0,174000.0,180997.5,180000.0,184497.5,209995.0,87.0,123.0,135.0,61.0,45.0,40.0,42.0,42.0,51.0,1082.0,743.0,764.0,110.0,550.0,1273.0,440.0,370.0,3339.0,309.0,1343.0,9.254267744833783,216.0,36267.400299929526,27925.20352770705,1017.0,1055.0,358.0,71.0,23.0,2085.0,0.8260697305863708,Greenwich,Outer East and North East
E02000321,Greenwich 009,7200.0,1729.0,1664.0,1788.0,1420.0,599.0,4872.0,2877.0,466.0,373.0,544.0,1010.0,484.0,3615.0,420.0,1043.0,1988.0,134.0,3585.0,4432.0,2768.0,2433.0,444.0,234.0,445.0,1581.0,522.0,2877.0,52.0,94.0,224.0,929.0,1679.0,117.81812339331618,165000.0,185000.0,190000.0,185000.0,158000.0,185000.0,175000.0,197500.0,193000.0,92.0,123.0,171.0,31.0,38.0,33.0,23.0,23.0,40.0,1390.0,768.0,744.0,110.0,547.0,1366.0,546.0,523.0,3565.0,435.0,1649.0,12.201963534361852,278.0,30096.602640753616,23176.927583966004,1594.0,1065.0,190.0,26.0,2.0,1532.0,0.532499131039277,Greenwich,Outer East and North East
E02000323,Greenwich 011,10674.0,2759.0,2447.0,2887.0,1877.0,704.0,7211.0,4001.0,705.0,449.0,751.0,1307.0,789.0,4166.0,578.0,2206.0,3492.0,232.0,6508.0,5790.0,4884.0,3186.0,815.0,340.0,621.0,1976.0,912.0,4001.0,208.0,132.0,255.0,1113.0,2706.0,143.75574523965855,171500.0,170000.0,176250.0,171000.0,189995.0,182000.0,180000.0,187500.0,176500.0,125.0,143.0,133.0,69.0,43.0,45.0,45.0,56.0,54.0,1804.0,962.0,1060.0,92.0,858.0,2203.0,936.0,1098.0,5257.0,662.0,2365.0,12.592733498192885,398.0,30202.58084596355,23258.47518772042,2264.0,1362.0,311.0,47.0,17.0,2223.0,0.5556110972256936,Greenwich,Outer East and North East
E02000324,Greenwich 012,7315.0,1658.0,1542.0,1750.0,1466.0,899.0,4758.0,2807.0,471.0,445.0,481.0,876.0,534.0,4397.0,393.0,1109.0,1293.0,123.0,2918.0,4916.0,2399.0,2437.0,370.0,320.0,589.0,1483.0,374.0,2807.0,53.0,111.0,728.0,532.0,1488.0,56.98066891684565,202000.0,205000.0,225500.0,232200.0,224000.0,250000.0,247000.0,249000.0,250000.0,55.0,113.0,96.0,41.0,36.0,45.0,45.0,50.0,54.0,1445.0,656.0,678.0,99.0,593.0,1677.0,509.0,500.0,3519.0,349.0,1685.0,9.917590224495596,248.0,34886.9705333084,26862.997016507565,1395.0,1050.0,291.0,61.0,10.0,1861.0,0.6629853936587103,Greenwich,Outer East and North East
E02000326,Greenwich 014,7070.0,1480.0,1384.0,2123.0,1437.0,646.0,4944.0,2932.0,559.0,593.0,387.0,896.0,497.0,4782.0,398.0,848.0,938.0,104.0,2288.0,5009.0,2061.0,2622.0,310.0,547.0,936.0,878.0,538.0,2932.0,77.0,63.0,319.0,1327.0,1299.0,99.37020810514785,235000.0,236000.0,288250.0,245000.0,285000.0,320000.0,285000.0,337250.0,385000.0,140.0,188.0,166.0,111.0,102.0,95.0,95.0,100.0,110.0,894.0,549.0,627.0,84.0,525.0,2506.0,405.0,410.0,3947.0,260.0,1360.0,6.587281479604763,187.0,51829.62167058665,39906.45852641059,1143.0,1444.0,299.0,39.0,7.0,2189.0,0.7465893587994543,Greenwich,Outer East and North East
E02000327,Greenwich 015,6825.0,1950.0,1738.0,1708.0,1107.0,322.0,4553.0,2357.0,520.0,314.0,446.0,721.0,356.0,3248.0,412.0,734.0,2272.0,159.0,3577.0,4396.0,2429.0,2027.0,330.0,101.0,332.0,1206.0,659.0,2357.0,130.0,86.0,251.0,695.0,1455.0,38.08908973531311,148500.0,145000.0,170000.0,191000.0,180000.0,160000.0,163500.0,181500.0,190250.0,65.0,55.0,68.0,46.0,23.0,21.0,27.0,26.0,34.0,982.0,752.0,878.0,65.0,569.0,1215.0,414.0,456.0,3252.0,393.0,1486.0,12.084870848708487,249.0,32900.421221197656,25334.39652906095,1244.0,907.0,183.0,17.0,6.0,1356.0,0.5753075943996606,Greenwich,Outer East and North East
E02000328,Greenwich 016,6606.0,1111.0,1153.0,1908.0,1461.0,973.0,4522.0,3070.0,526.0,648.0,212.0,1231.0,453.0,5392.0,290.0,384.0,435.0,105.0,1214.0,4998.0,1608.0,2884.0,186.0,610.0,827.0,889.0,656.0,3070.0,175.0,180.0,440.0,473.0,2152.0,76.67808219178083,249995.0,299975.0,325000.0,335000.0,325000.0,310000.0,335000.0,375000.0,340000.0,147.0,158.0,143.0,77.0,95.0,149.0,115.0,114.0,123.0,808.0,341.0,537.0,61.0,469.0,2984.0,295.0,323.0,3671.0,207.0,1333.0,5.638790520294198,90.0,65812.07420587965,50673.14581343099,1233.0,1422.0,337.0,56.0,22.0,2358.0,0.7680781758957654,Greenwich,Outer East and North East
E02000329,Greenwich 017,6180.0,1279.0,1154.0,1408.0,1557.0,782.0,4119.0,2364.0,460.0,482.0,359.0,658.0,405.0,3960.0,276.0,768.0,1027.0,149.0,2220.0,4747.0,1433.0,2189.0,175.0,538.0,905.0,545.0,330.0,2364.0,62.0,62.0,785.0,1163.0,416.0,35.45769252596334,179997.5,182750.0,205000.0,210000.0,180000.0,195500.0,190000.0,180500.0,212500.0,92.0,104.0,108.0,49.0,51.0,64.0,49.0,51.0,58.0,1150.0,687.0,721.0,125.0,517.0,1216.0,485.0,299.0,3169.0,284.0,1372.0,8.961817608078258,126.0,39286.78982718394,30248.548976528717,750.0,1111.0,375.0,94.0,34.0,2291.0,0.9691201353637902,Greenwich,Outer East and North East
E02000331,Greenwich 019,7831.0,1623.0,1734.0,2050.0,1558.0,866.0,5342.0,3236.0,514.0,591.0,463.0,1072.0,596.0,5070.0,395.0,999.0,1227.0,140.0,2761.0,5571.0,2260.0,2936.0,300.0,464.0,937.0,1142.0,630.0,3236.0,92.0,100.0,718.0,936.0,1574.0,80.78202156605865,184497.5,189500.0,222500.0,227500.0,215000.0,225000.0,235000.0,227500.0,235000.0,128.0,218.0,264.0,78.0,65.0,72.0,77.0,72.0,101.0,1424.0,739.0,816.0,124.0,635.0,1999.0,471.0,529.0,4048.0,312.0,1739.0,7.707509881422925,222.0,38316.678642294064,29502.072450091797,1364.0,1374.0,406.0,62.0,30.0,2495.0,0.7710135970333746,Greenwich,Outer East and North East
E02000332,Greenwich 020,7253.0,1508.0,1174.0,1803.0,1882.0,886.0,4859.0,2958.0,574.0,623.0,365.0,897.0,499.0,4971.0,422.0,584.0,1149.0,127.0,2282.0,5486.0,1767.0,2785.0,173.0,827.0,1155.0,495.0,435.0,2958.0,103.0,239.0,718.0,1191.0,913.0,36.39787877286019,200000.0,210000.0,228250.0,240000.0,220000.0,235000.0,231250.0,237500.0,250000.0,135.0,162.0,170.0,65.0,47.0,70.0,56.0,111.0,111.0,920.0,711.0,825.0,167.0,592.0,2111.0,419.0,278.0,3900.0,301.0,1469.0,7.717948717948718,145.0,53137.71711704776,40913.710621711696,858.0,1373.0,580.0,120.0,27.0,3007.0,1.0165652467883706,Greenwich,Outer East and North East
E02000333,Greenwich 021,6269.0,985.0,1072.0,1898.0,1354.0,960.0,4324.0,3005.0,460.0,705.0,182.0,1205.0,453.0,5306.0,226.0,358.0,308.0,71.0,963.0,4912.0,1357.0,2838.0,167.0,746.0,852.0,469.0,890.0,3005.0,130.0,315.0,403.0,341.0,2076.0,49.84539760564497,250000.0,250000.0,340500.0,334000.0,315000.0,352500.0,392000.0,355000.0,360000.0,172.0,191.0,181.0,80.0,81.0,124.0,107.0,105.0,136.0,497.0,327.0,457.0,40.0,505.0,3211.0,247.0,223.0,3669.0,144.0,1120.0,3.9247751430907605,81.0,77021.68958646069,59304.70906071227,961.0,1527.0,437.0,63.0,17.0,2664.0,0.886522462562396,Greenwich,Outer East and North East
E02000334,Greenwich 022,6469.0,1283.0,1199.0,1535.0,1615.0,837.0,4349.0,2585.0,482.0,532.0,345.0,790.0,436.0,4420.0,307.0,712.0,892.0,138.0,2049.0,4819.0,1650.0,2346.0,239.0,586.0,929.0,725.0,297.0,2585.0,55.0,141.0,1132.0,817.0,550.0,47.11316397228637,213500.0,203500.0,215000.0,242000.0,200000.0,245250.0,219250.0,245000.0,250000.0,120.0,130.0,136.0,59.0,52.0,64.0,63.0,66.0,79.0,1278.0,643.0,703.0,132.0,512.0,1513.0,405.0,285.0,3313.0,243.0,1462.0,7.334741925747057,144.0,42680.07546819076,32861.17784115939,751.0,1203.0,505.0,100.0,26.0,2624.0,1.0150870406189556,Greenwich,Outer East and North East
E02000335,Greenwich 023,6549.0,1239.0,982.0,1489.0,1792.0,1047.0,4263.0,2637.0,639.0,654.0,248.0,700.0,396.0,5791.0,178.0,319.0,204.0,57.0,758.0,5660.0,889.0,2533.0,104.0,881.0,1162.0,376.0,193.0,2637.0,40.0,36.0,1105.0,1191.0,345.0,51.019935095039415,215000.0,230000.0,247000.0,249995.0,222000.0,247250.0,241000.0,250000.0,270000.0,123.0,145.0,132.0,61.0,80.0,80.0,76.0,94.0,85.0,1133.0,823.0,823.0,197.0,574.0,1463.0,297.0,210.0,3569.0,179.0,1253.0,5.015410479125806,70.0,55412.9825216963,42665.697338276186,588.0,1233.0,656.0,129.0,31.0,3071.0,1.1645809632157755,Greenwich,Outer East and North East
E02000337,Greenwich 025,7906.0,1641.0,1524.0,1783.0,1976.0,982.0,5283.0,2998.0,604.0,631.0,496.0,779.0,488.0,6331.0,247.0,508.0,687.0,133.0,1575.0,6405.0,1501.0,2779.0,219.0,463.0,927.0,1275.0,265.0,2998.0,33.0,84.0,1441.0,1098.0,408.0,57.18066084966386,181750.0,195000.0,223000.0,225000.0,192000.0,212000.0,223500.0,220000.0,232500.0,106.0,131.0,128.0,64.0,75.0,59.0,62.0,55.0,68.0,1960.0,902.0,885.0,141.0,607.0,1334.0,436.0,301.0,3919.0,364.0,1917.0,9.288083694820108,190.0,36671.70290172359,28236.304364927997,977.0,1420.0,478.0,105.0,18.0,2763.0,0.9216144096064043,Greenwich,Outer East and North East
E02000339,Greenwich 027,5970.0,1091.0,947.0,1206.0,1690.0,1036.0,3843.0,2502.0,548.0,534.0,219.0,833.0,368.0,5313.0,163.0,295.0,164.0,35.0,657.0,5116.0,854.0,2397.0,105.0,807.0,909.0,499.0,237.0,2502.0,70.0,143.0,684.0,997.0,748.0,48.292877039395144,245500.0,244000.0,270000.0,250000.0,250000.0,272497.5,298750.0,283500.0,382225.0,106.0,102.0,122.0,60.0,54.0,64.0,74.0,68.0,70.0,903.0,529.0,764.0,136.0,527.0,1774.0,246.0,201.0,3120.0,175.0,1232.0,5.6089743589743595,67.0,62176.72451590246,47873.874856339855,746.0,1121.0,492.0,114.0,29.0,2569.0,1.0267785771382894,Greenwich,Outer East and North East
E02000340,Greenwich 028,6088.0,876.0,1155.0,1218.0,1576.0,1263.0,3949.0,2799.0,422.0,588.0,224.0,1066.0,499.0,5184.0,153.0,388.0,273.0,90.0,904.0,4985.0,1103.0,2639.0,160.0,975.0,904.0,412.0,450.0,2799.0,101.0,299.0,803.0,422.0,1376.0,18.65927604581368,189000.0,204000.0,200000.0,220000.0,190000.0,225000.0,225000.0,247000.0,248750.0,148.0,140.0,173.0,87.0,70.0,85.0,88.0,96.0,94.0,1106.0,672.0,812.0,192.0,561.0,1555.0,314.0,242.0,3257.0,189.0,1284.0,5.802886091495241,72.0,53711.82993834431,41355.78565817378,878.0,1241.0,513.0,116.0,51.0,2832.0,1.0117899249732047,Greenwich,Outer East and North East
E02000341,Greenwich 029,7683.0,1859.0,1429.0,1763.0,1712.0,920.0,4904.0,3024.0,543.0,564.0,595.0,857.0,465.0,5875.0,340.0,444.0,856.0,168.0,1808.0,6113.0,1570.0,2785.0,239.0,437.0,772.0,1546.0,232.0,3024.0,48.0,144.0,737.0,984.0,1206.0,42.75269297315399,170000.0,174997.5,179000.0,197500.0,183500.0,203000.0,182000.0,187000.0,200000.0,97.0,122.0,107.0,45.0,38.0,44.0,31.0,42.0,61.0,1834.0,908.0,891.0,142.0,574.0,1067.0,408.0,304.0,3563.0,380.0,1871.0,10.665169800729721,306.0,33094.28124572309,25483.56701588422,1132.0,1336.0,439.0,100.0,17.0,2585.0,0.8548280423280423,Greenwich,Outer East and North East
E02000342,Greenwich 030,6453.0,1163.0,2190.0,1202.0,1192.0,706.0,4584.0,2268.0,383.0,443.0,366.0,729.0,347.0,5246.0,242.0,506.0,392.0,67.0,1207.0,5357.0,1096.0,2154.0,114.0,485.0,669.0,723.0,312.0,2268.0,56.0,74.0,693.0,610.0,947.0,47.454264932774954,184000.0,206000.0,220000.0,235000.0,230000.0,232000.0,210500.0,219000.0,249995.0,165.0,115.0,104.0,41.0,47.0,62.0,56.0,52.0,50.0,1148.0,664.0,744.0,129.0,1198.0,1077.0,330.0,1328.0,3034.0,205.0,1885.0,6.756756756756757,172.0,38211.436713861614,29421.091393079554,771.0,1026.0,363.0,84.0,24.0,2111.0,0.9307760141093474,Greenwich,Outer East and North East
E02000343,Greenwich 031,6675.0,1285.0,1268.0,1271.0,1756.0,1095.0,4295.0,2699.0,457.0,540.0,374.0,872.0,456.0,5350.0,230.0,387.0,546.0,162.0,1325.0,5591.0,1084.0,2548.0,151.0,658.0,843.0,935.0,228.0,2699.0,30.0,124.0,1318.0,493.0,794.0,53.28292877039395,195000.0,210000.0,240000.0,235000.0,222500.0,239000.0,248747.5,239000.0,247500.0,98.0,105.0,105.0,55.0,45.0,60.0,56.0,54.0,90.0,1478.0,798.0,820.0,166.0,576.0,1216.0,336.0,218.0,3255.0,256.0,1599.0,7.864823348694316,153.0,40428.819862550095,31127.67901125782,803.0,1172.0,542.0,131.0,51.0,2872.0,1.064097814005187,Greenwich,Outer East and North East
E02000344,Greenwich 032,6387.0,1146.0,1155.0,1271.0,1706.0,1109.0,4132.0,2476.0,568.0,622.0,222.0,655.0,409.0,5326.0,177.0,399.0,370.0,115.0,1061.0,5427.0,960.0,2369.0,107.0,826.0,1059.0,283.0,280.0,2476.0,26.0,156.0,1580.0,273.0,492.0,48.827490132342696,240000.0,244500.0,250000.0,247850.0,247500.0,252245.0,275000.0,268250.0,275000.0,126.0,108.0,133.0,70.0,46.0,60.0,61.0,88.0,76.0,1221.0,770.0,804.0,236.0,674.0,1268.0,268.0,276.0,3387.0,174.0,1293.0,5.137289636846766,61.0,55424.104314642434,42674.261277000085,512.0,1121.0,635.0,157.0,51.0,3077.0,1.242730210016155,Greenwich,Outer East and North East
E02006786,Greenwich 033,6894.0,1679.0,1430.0,1559.0,1580.0,646.0,4569.0,2599.0,522.0,431.0,462.0,745.0,439.0,4019.0,370.0,754.0,1634.0,117.0,2875.0,4862.0,2032.0,2325.0,274.0,532.0,827.0,764.0,419.0,2599.0,76.0,99.0,370.0,1367.0,839.0,57.48734024596094,170000.0,175000.0,200000.0,195318.0,175000.0,185000.0,174500.0,188000.0,203500.0,89.0,119.0,131.0,58.0,50.0,46.0,52.0,53.0,62.0,1151.0,792.0,782.0,144.0,605.0,1272.0,469.0,439.0,3498.0,373.0,1441.0,10.663236134934248,222.0,35209.3503735094,27111.060317967025,984.0,1131.0,381.0,76.0,27.0,2255.0,0.8676414005386687,Greenwich,Outer East and North East
E02006927,Greenwich 034,8315.0,1749.0,1391.0,1910.0,1967.0,1298.0,5268.0,3338.0,610.0,663.0,440.0,1046.0,579.0,5899.0,335.0,783.0,1075.0,223.0,2416.0,6158.0,2157.0,3080.0,258.0,918.0,1006.0,930.0,422.0,3338.0,111.0,373.0,823.0,940.0,1313.0,32.541350997580416,240000.0,240000.0,249997.0,240250.0,240000.0,295000.0,280000.0,283750.0,330000.0,139.0,147.0,152.0,84.0,99.0,81.0,116.0,180.0,218.0,1390.0,735.0,838.0,102.0,616.0,2435.0,450.0,374.0,4019.0,314.0,1891.0,7.81288877830306,187.0,49539.99414533619,38143.412772748794,1095.0,1545.0,529.0,136.0,33.0,3159.0,0.9463750748951468,Greenwich,Outer East and North East
E02006928,Greenwich 035,7341.0,1249.0,2747.0,2142.0,930.0,273.0,5819.0,2977.0,360.0,541.0,446.0,1081.0,549.0,4300.0,472.0,1112.0,1275.0,182.0,3041.0,4372.0,2969.0,2511.0,466.0,138.0,494.0,1247.0,941.0,2977.0,119.0,22.0,59.0,238.0,2776.0,144.3785886275236,245000.0,280500.0,265000.0,285000.0,255000.0,260000.0,297500.0,264600.0,355000.0,95.0,156.0,145.0,158.0,87.0,76.0,247.0,209.0,198.0,695.0,492.0,657.0,46.0,1026.0,2619.0,557.0,1385.0,4151.0,350.0,1841.0,8.431703204047219,248.0,44143.28182534207,33987.86754341758,1724.0,1084.0,144.0,20.0,5.0,1456.0,0.4890829694323144,Greenwich,Outer East and North East
E02006929,Greenwich 036,7490.0,1384.0,1992.0,2298.0,1196.0,620.0,5486.0,3333.0,450.0,686.0,439.0,1166.0,592.0,4646.0,408.0,1360.0,933.0,143.0,2844.0,4752.0,2738.0,2884.0,449.0,289.0,710.0,1309.0,930.0,3333.0,140.0,58.0,157.0,1025.0,2232.0,31.326954748647164,240000.0,250000.0,290000.0,313750.0,280000.0,320000.0,297250.0,308750.0,345000.0,150.0,236.0,250.0,140.0,41.0,98.0,242.0,106.0,99.0,1034.0,554.0,553.0,75.0,570.0,2828.0,492.0,611.0,4347.0,282.0,1456.0,6.487232574189096,210.0,45494.571219467005,35028.379592651254,1769.0,1330.0,200.0,24.0,10.0,1880.0,0.564056405640564,Greenwich,Outer East and North East
E02006930,Greenwich 037,6561.0,994.0,1691.0,2138.0,1192.0,546.0,5021.0,2876.0,456.0,676.0,214.0,942.0,588.0,5112.0,344.0,636.0,374.0,95.0,1449.0,4657.0,1904.0,2589.0,287.0,459.0,827.0,592.0,935.0,2876.0,87.0,52.0,217.0,1553.0,1140.0,77.69966578310476,275250.0,289950.0,310000.0,320000.0,330500.0,362512.5,384000.0,371000.0,455000.0,160.0,221.0,184.0,81.0,106.0,100.0,113.0,105.0,163.0,718.0,373.0,445.0,61.0,570.0,2946.0,454.0,558.0,4183.0,220.0,1157.0,5.259383217786278,73.0,59976.796866083874,46179.89928232085,1261.0,1331.0,255.0,23.0,6.0,1943.0,0.6755910987482615,Greenwich,Outer East and North East
E02006931,Greenwich 038,9186.0,1632.0,2014.0,2850.0,1691.0,999.0,6555.0,4113.0,613.0,960.0,405.0,1455.0,680.0,6729.0,508.0,696.0,1118.0,135.0,2457.0,6410.0,2776.0,3742.0,371.0,606.0,1028.0,1286.0,1103.0,4113.0,150.0,126.0,303.0,1333.0,2500.0,47.27655732771592,325000.0,340000.0,320000.0,390000.0,421000.0,400000.0,450000.0,329950.0,440944.0,153.0,229.0,267.0,93.0,106.0,155.0,151.0,217.0,142.0,1055.0,443.0,652.0,64.0,654.0,4184.0,502.0,592.0,5358.0,288.0,1675.0,5.375139977603583,176.0,61690.36297008847,47499.3695498499,2011.0,1723.0,312.0,45.0,22.0,2590.0,0.6297106734743496,Greenwich,Outer East and North East
